Taxi1,Taxi2
8001,8838
3297,9760
3579,8692
1738,6649
2858,6680
1741,6166
4602,8790
1631,1864
2205,4580
6522,7184
5741,6619
6026,9232
5583,8662
1360,9857
2817,6275
35,8670
5432,5460
3154,9832
5332,8262
6669,6830
1409,3333
1316,3142
4552,4889
1131,6772
3301,6095
3237,4390
2653,8503
4699,5316
2273,2620
5602,6810
3554,9170
538,3225
4645,8463
4793,4951
6324,10178
4353,8062
3109,6275
4566,9109
5944,7678
6785,8294
2888,3832
861,4817
7430,8998
3672,8078
964,2286
3259,6219
3976,5079
6211,8207
3964,7728
959,5325
3903,9704
3373,6506
4372,8462
366,7440
6092,10178
2780,2959
947,7193
3938,9109
690,2841
1340,6895
6696,7848
9937,9939
1131,5967
5606,9911
4367,8468
1776,7425
7378,7653
2677,8092
5664,6883
4857,8103
5101,8463
1837,4668
5259,9049
2748,10187
1339,10053
1277,9175
2110,9930
4417,4798
4012,6964
5316,8802
1359,5043
6128,8680
2603,6830
6863,8900
452,6059
3206,8786
2610,7220
9945,10180
1380,2887
3847,5584
25,3713
3015,8437
820,978
6671,8326
4962,8654
643,5223
8045,10159
7360,9302
1131,8195
634,1727
5105,7427
3587,6569
755,3185
1131,5162
3015,3899
2053,5208
28,2856
2517,3622
1770,8303
3015,7282
1277,8370
8149,9354
4350,9187
3512,8088
2237,3982
2292,4443
4193,4285
5411,5605
8182,8713
3724,8910
4007,9198
4275,9952
2969,6533
4177,7165
486,7467
8822,9046
1451,4177
1131,4007
9079,9611
7193,10077
4059,5574
5014,7258
2433,6903
5788,6652
3745,7104
464,1450
3015,9510
5291,9229
4921,8198
7278,8845
8095,9067
3895,7048
3260,6308
6837,9102
985,3781
1277,7565
358,650
392,5896
2567,5563
2205,4393
729,3037
6482,7598
5468,8717
8489,8590
3557,6652
4686,7146
4218,5580
469,1770
8789,9232
3557,3619
35,5450
1437,4413
1277,6410
1898,2556
2837,4461
8129,10125
3270,6945
6785,8107
6902,8692
3579,7700
7485,8518
983,6313
7146,9052
179,4798
1741,5174
5936,6095
8766,9406
5160,6628
452,10060
8953,9232
986,9213
14,3418
392,8474
1722,10035
944,9741
5400,8717
7389,9160
3965,7362
1876,7469
971,5148
1902,2274
1131,2397
8474,10136
1277,2222
2495,2788
8477,9653
3747,9354
6147,6665
163,6143
2085,4610
1935,8049
3896,8696
4980,6818
1773,3557
3118,5396
1277,5605
1220,5071
2173,10092
1958,2556
8408,8735
4599,7126
3143,7146
1580,6545
1863,2669
2270,3959
3015,4867
2098,5195
6150,9945
39,226
732,5108
761,10010
5895,8672
2414,6340
676,7428
4798,9564
715,6632
1372,4687
4491,5849
1750,4081
912,7146
2126,6812
4017,5966
3707,4986
3557,8425
3485,6105
154,1088
4584,5259
969,6899
967,10236
3677,6275
4697,9108
1674,1992
4578,5444
5756,8863
5355,8519
749,5812
1277,8183
6779,8961
2487,8107
1446,5925
9135,10137
4596,8652
454,5113
459,5457
3969,6275
6018,9021
473,2911
3563,4833
639,4112
3557,7270
2438,10093
3816,8662
3651,3899
2532,7476
2313,2450
1745,2932
6576,7447
1378,7834
7484,10039
5631,5727
4980,5208
380,5699
2672,5951
4798,9109
123,8517
2353,7137
1277,7378
964,2717
5444,6251
1738,6275
5368,7195
490,6998
5930,9150
6215,9511
4806,5213
5437,8463
2127,8487
1757,3292
1788,2605
394,3503
1788,9021
2821,9807
4588,7205
1131,3015
1747,5987
2784,3509
418,864
3274,9560
3747,9972
8511,9101
3866,7220
4177,9556
6014,7693
5644,6662
1659,6517
1905,9956
1747,2954
3278,4017
5050,5923
3868,5014
398,2871
969,8322
249,9164
4015,7693
154,5894
6814,9439
2146,5854
1750,5854
3644,8689
5545,9285
5478,8063
1423,3015
5077,6965
1746,1948
5944,7304
2883,3114
2671,5675
675,8225
7146,8865
1742,7841
7114,10081
2172,7425
1131,5243
1041,6481
3439,7883
5607,5625
3781,4614
6883,10333
5181,6914
5076,9372
74,6665
1409,2154
1443,7400
2126,7430
2193,8652
2532,5866
1131,5593
6193,9105
3015,4330
2655,3987
3579,6358
1466,8323
2560,7133
6657,7519
843,9098
2640,2955
7410,9446
3090,3915
1374,2318
1088,5896
1277,8801
8428,9200
1277,2385
2450,5460
4156,9752
3163,4578
1386,5711
2172,6620
3130,5569
5429,6211
725,7133
1069,6943
2554,5409
1131,1405
2560,9361
4268,9562
273,2313
3579,5553
5970,9948
5070,7971
8991,9821
1667,4798
3210,7376
2164,5604
7220,8517
3015,6908
188,3114
6275,6797
1020,4398
3015,3875
3502,3993
6275,10180
265,8437
7651,7922
7713,8800
3752,7551
1627,8001
1353,2514
5838,7146
3534,9543
3687,6375
3274,10178
6665,9584
4614,6011
4612,9348
6071,8845
1131,7016
4863,6715
2313,8679
4980,8054
8154,8923
6812,10011
1120,6857
1498,5497
5075,8291
6656,8717
715,2607
8061,9109
3114,6863
6808,9488
2883,10148
1336,4388
8454,8811
8860,10253
3390,5226
4847,8060
2295,6945
1768,7428
3015,9486
1580,8131
1788,8834
1423,3983
142,8730
5646,6171
7139,8662
5205,6428
7006,9072
2498,7654
5798,6942
9101,9911
1257,5384
1131,6211
1563,6622
5108,9878
691,10076
4672,5561
3321,9569
2925,9569
4382,5987
1794,4461
4569,8065
4008,9718
4844,9990
6274,8749
2103,5970
360,6714
8083,9756
2983,9924
3000,7649
39,657
3660,9385
322,9613
4995,7126
3128,6114
5153,8466
7520,7549
1309,1386
1563,8850
1131,2023
5389,7430
3773,10201
6204,6825
3993,6003
3015,4143
656,2669
4730,5515
3269,5191
2486,8717
6992,7056
3609,6013
4,8341
715,997
1919,5637
2757,6736
1139,8680
3286,5545
617,9507
4688,8672
5409,9186
85,3984
2877,4559
865,6576
1827,3015
2570,7260
5674,9642
3745,6998
4911,7374
2716,7085
2669,7239
8533,9187
919,6812
9191,10096
8348,9407
1378,4882
3809,7922
3895,6942
779,3799
2499,5515
441,7187
2316,6562
157,1012
7229,9197
6257,9818
273,2126
307,8126
3982,6537
4326,6347
403,7834
2154,4699
5822,9109
2085,6814
4798,9540
3133,5279
151,4580
6506,9741
1702,7049
1141,2286
4069,6132
3133,8662
5880,10218
553,4745
1580,8749
8698,9008
799,1768
3569,5028
1753,6233
667,5786
5925,6204
6983,8767
75,8126
3939,7190
1131,3446
2197,7378
31,4821
1078,10201
4179,5896
4798,8385
3297,8662
7104,9444
4267,4962
7935,9372
1552,2163
1956,6942
3082,10171
656,1059
1112,5274
4262,8001
244,6218
2019,7641
6988,7956
2669,5279
5121,6944
91,8605
6748,8469
4461,7837
333,8892
820,8256
3015,9299
2669,8662
6580,9824
6585,10168
2199,3263
909,1131
7921,8511
7115,10333
818,4396
3490,4115
8670,9538
2399,9740
7199,8526
35,7922
418,490
667,8364
4578,9526
2181,5316
3557,9474
5854,10070
2986,6275
4143,8817
2873,5809
1746,4607
2923,5172
8179,8927
6945,7828
987,6275
1773,7184
1993,8648
3273,6682
3206,5460
1277,9232
207,2148
3579,7139
7146,8491
3099,3304
8179,9277
7396,8639
4340,8957
4362,7026
3128,5927
4525,7956
4396,5856
1409,4813
2506,9556
5866,7397
2968,4891
4461,7382
4170,7206
3619,9547
658,9725
4990,6945
1838,3391
1366,4335
4609,7253
1775,8704
2295,4798
366,2154
2984,5774
3666,5579
9232,10314
1202,5809
235,358
3096,9398
5341,9804
7151,8030
5866,6242
4379,4697
3976,9942
4506,5970
1457,4049
760,8847
2138,7416
3725,9542
3839,4194
1724,5332
4869,7715
418,1913
3754,8028
7197,7624
3493,3557
4177,4189
2752,5774
1131,7447
778,9803
6299,9103
64,4798
2146,3520
4179,9897
4607,6402
1054,8920
3015,9567
3015,3151
876,3895
6034,7115
2420,9357
7955,8363
3015,6534
4376,9660
3667,4245
3872,5431
5382,5617
5406,10175
5096,9949
2854,9060
1789,8736
2138,9644
2658,4984
5027,7146
4875,7506
2731,3742
3474,7987
4473,9189
5547,6623
10,6790
4614,8670
2809,8536
4578,6761
660,4428
7205,7461
1563,10086
1943,3137
5337,8476
1507,5990
1383,8398
225,7883
8126,9534
7883,9776
1219,9495
3557,10092
5319,7146
2531,9696
2997,8183
2519,5175
2560,8182
4633,6818
5504,9528
6665,9560
2890,6781
3015,5729
7146,9109
4565,4590
950,3978
177,1776
6651,8349
6656,8693
2255,3008
4896,7578
6682,6881
7114,7292
7382,8046
2089,2157
1409,8814
4619,5176
2687,3015
839,2053
7070,9622
6602,7302
98,2018
619,7382
6942,8124
4335,8800
5409,6234
4074,4329
995,10113
3579,9985
1060,4092
3916,6372
6772,8652
8232,9505
5162,8205
6833,10059
1614,8815
3068,7968
9109,9778
3541,4216
5005,8221
3286,9359
762,3876
4932,8682
1823,6710
2012,8861
2905,9667
5460,8801
4875,5896
205,8654
3622,6275
2402,9046
3488,3831
5079,9109
380,6211
4924,8040
3895,7373
1309,7428
4115,9591
1131,8065
3557,5099
883,8717
4336,9001
1411,4672
1738,6787
2180,2968
8224,8459
4265,10289
4798,6588
2458,9328
510,8886
2021,2157
1938,6818
3233,9324
841,5458
309,1433
4815,6942
6470,8263
1360,3579
2578,4145
391,3717
1789,2938
605,1202
2669,9898
3820,9242
6361,10198
8291,8526
9822,10343
416,2434
789,7146
6556,9885
3557,7327
2163,8225
4410,9458
100,9553
2560,5417
1847,7430
7922,10322
3557,4294
3772,6168
8695,9491
4927,7883
7229,8823
3987,6507
1613,4001
307,1336
6227,6569
1533,8179
4415,9428
2574,3221
3756,4130
1868,8657
5099,5896
1336,4632
3917,4987
1745,9755
685,9775
3579,8375
28,5304
681,5869
3843,9387
1386,7378
8552,9563
7456,7674
6329,6472
5742,9156
1824,4571
418,3954
791,7168
1659,3191
3897,6590
4678,7155
4672,8838
8409,8881
5582,5841
1274,2599
1504,5505
2,9344
7190,8844
3955,9951
3678,4947
7224,7674
366,3390
2487,6204
647,9267
6275,8464
1524,3124
2489,6250
4939,7088
2084,8416
675,1866
3042,7365
2906,4094
4817,9542
3315,9217
75,9980
3155,4798
6021,7766
5465,9763
3099,7118
4379,9316
1757,2544
1972,4418
3587,3674
4798,10239
820,4849
2525,7785
8662,9303
7545,8789
319,891
9943,10191
2560,3807
5075,9958
3836,8515
3557,9100
4990,7376
3085,9290
4269,4610
2560,7190
3321,5625
5237,7253
4614,8028
1866,2837
5854,6663
1838,7205
957,7190
1327,1805
91,4043
3974,10327
3234,9763
3015,4737
589,2041
8734,9714
1697,3967
7084,7239
9071,9107
6187,8943
5334,6812
4177,7653
5145,9542
4832,4881
2605,9942
1845,3838
2748,5332
4590,8731
543,1292
4177,4620
1596,4265
4925,8455
5482,9312
1277,7703
105,1066
4112,9106
4389,7694
31,2837
2957,5856
2993,6267
4760,10081
3741,10102
3015,9998
3111,9706
1832,2448
2926,7674
1374,1570
839,4444
7146,10345
2832,8012
4131,7254
3914,8717
764,2580
767,6261
2317,5122
7122,9170
1697,9578
3815,8711
6275,10237
2605,5754
4506,5596
146,7082
7135,8651
2940,7730
209,4398
4177,6848
235,3367
6267,9595
9288,9468
3557,7140
7228,8815
6168,8835
5141,5585
5295,9435
1131,7073
3731,5226
1965,5020
3866,4862
3833,8886
5082,5355
722,6087
9187,9766
4908,9174
3015,9193
4039,6510
2889,4358
26,5071
5538,8789
154,9952
8024,10038
3144,8260
959,8659
2012,6714
6597,8544
5099,9092
3757,10180
4595,4863
7425,8174
1346,7792
3059,8337
201,5984
8764,10198
361,981
7382,8477
1131,6268
6630,9781
3579,7033
3488,5417
2452,3579
4414,7834
3579,4000
5222,10222
8126,9510
9946,9952
401,9024
3939,5474
2287,8588
2686,5853
3868,6762
2448,7193
5860,6722
5987,8749
4774,6275
6088,8801
3215,4662
1824,3579
205,2669
2061,9184
2716,4914
324,7464
1563,2491
2932,5478
4389,8312
8126,8355
5457,5901
1775,5565
2222,7008
8430,8766
3015,4200
1153,9948
5361,8822
8708,8710
4327,4401
7195,8196
4542,6275
2544,5746
51,1074
1277,8671
1399,3938
1948,4180
3231,5895
2448,9421
1675,8717
180,3147
6989,10198
366,9164
4430,7158
10105,10308
945,5838
3804,7635
2938,8652
4798,9247
3769,8580
281,3579
3835,3915
2950,8662
3015,3395
2951,5854
3114,7538
2551,8364
4256,4884
2669,6141
4136,7411
1796,5987
5096,10193
1825,4473
1453,9031
8633,8670
445,3579
1726,8631
4501,5065
1726,2215
2968,3175
3783,8986
757,2353
1658,9436
4500,5594
3557,6953
7478,8803
5554,7257
3214,3581
3587,8293
2584,3185
5400,6790
6355,8474
6883,8593
7349,10086
1566,6814
3557,3920
995,1363
3737,8991
2431,5572
163,4216
4798,5409
1773,8046
3118,9885
650,6963
7749,7926
2240,3725
3260,5804
7876,9199
397,3107
58,9303
1768,3915
209,3056
398,10125
1350,1712
3579,8001
3015,5973
6623,9578
3099,4166
7047,8593
3783,4798
6331,9177
364,8262
10,2846
2842,6984
3015,9356
3223,10059
1389,4269
3557,9181
6526,6612
10,6229
3709,9952
4177,5856
4340,6786
1757,6358
35,1563
4924,6056
3233,6990
5478,7396
2620,8453
4549,4681
6665,8649
104,9247
4672,8464
4398,10147
5325,9783
5450,8731
3015,8201
116,2841
1277,2873
988,2770
6275,8090
9079,10180
6348,6848
1921,6358
1192,9366
2164,7247
1099,6923
6357,7341
440,1625
2669,7914
675,4875
792,5460
5432,6997
6275,8440
1629,9340
1140,6143
3831,10076
715,6933
1938,3679
5071,8711
7842,8409
1956,8422
4798,6832
3796,4578
6786,9302
3398,7915
2740,5471
3015,7396
3579,9424
1153,6728
4819,8059
4509,7079
237,3494
9109,9217
6953,10354
4862,7382
4177,7279
3557,7571
4615,5970
2660,9275
3964,9615
1629,8535
3895,6812
3206,3557
3579,8269
2899,6258
5729,9569
6011,6249
4180,7146
3727,5888
676,8802
7712,8662
1793,6283
1679,5215
1118,6868
4346,4590
523,3275
5342,6275
2916,3579
514,1277
2812,8891
6275,9863
7612,8431
1729,7961
7018,7692
8260,8652
975,3557
4798,4872
919,5877
3331,3979
4177,9857
4798,8255
1971,4461
2489,6144
4519,8840
1780,4893
2672,8480
434,8464
3579,4431
1139,3557
5060,5407
3940,5376
8652,9233
8079,9371
675,8526
799,3866
5871,8066
2113,7146
5587,8307
5678,7671
9167,9864
2347,2654
8179,9952
3757,9806
2506,6848
3939,9288
3557,8994
262,10050
2471,7793
4620,6239
3059,7963
3680,4863
2881,9354
849,3579
8717,9254
6079,9119
3918,6906
8188,9664
1748,1921
3391,3979
1131,5894
439,4620
3918,10289
4257,9755
6010,7447
2560,7434
3140,3579
3049,6844
432,4580
2574,8271
394,8260
4416,4500
3015,4981
1360,1408
6831,9289
950,9646
735,1356
5432,9843
265,9543
862,1131
1003,6274
6930,7016
2780,5114
6240,6569
1935,7008
6833,7083
1131,4739
5716,6569
2098,2276
2877,8430
1817,8450
4578,5208
1690,9806
2616,6588
1093,5386
1182,4677
1741,6361
1309,4452
3707,5100
2029,6993
1277,4914
3579,5854
2075,2450
3509,7744
4851,6656
1179,5510
6275,7098
5316,7924
2847,8564
1830,10166
3103,6275
1694,6141
1164,2943
5379,5994
4250,8129
7885,10147
4745,5856
4862,7195
5496,9962
8046,8752
3942,7195
1746,2517
3579,8082
625,3015
4988,5964
4613,6841
4699,5861
4458,9182
3914,7806
6503,6524
744,7810
2672,6065
3976,8657
3082,7626
3015,6404
7955,8233
4440,4819
6874,7376
6275,6293
6656,9368
667,8502
9765,9842
7091,9296
789,3015
7573,8316
668,4940
272,4940
7116,10292
2187,2236
2539,6825
2283,2698
168,8000
3468,7288
5983,9275
1131,3129
2554,7133
3872,5651
4494,6903
4453,4650
9693,10124
591,9042
2110,7092
3579,7277
6486,10246
1277,9720
2669,7995
1277,3304
1712,9648
2180,4798
4267,8028
428,8462
2883,3228
4907,8361
17,5895
1634,4480
2943,7416
1360,5409
4707,10178
1131,8740
1728,7498
7227,10257
3557,5774
5952,6905
3896,5240
3658,5826
2560,10280
2154,8838
6168,7469
282,7482
6665,8275
1684,4193
658,10213
4739,10066
1563,6118
5890,9410
554,9109
3015,7827
2669,7190
1745,4819
2908,7206
3472,9234
6190,9298
5875,10226
6126,7593
28,10167
2127,10024
5896,8070
3090,5907
3033,3121
2506,5856
1950,7853
1971,2314
5460,8671
4216,6884
1845,3895
6275,8066
2586,5061
6785,9107
8839,9945
100,7195
3579,8700
6576,8179
1872,9101
189,4234
8406,10063
2486,4830
4894,6166
90,9890
2638,7853
1153,2971
2137,3141
9368,9885
650,1596
1775,1971
3819,8537
3227,4461
481,6513
2320,5477
2669,6385
1303,2915
5618,8856
4370,9579
5123,8096
6401,8713
2669,9768
857,6211
2999,4984
1378,7411
1044,8289
2128,5657
2226,2782
2881,4174
1573,4846
2409,5118
3369,7146
845,8079
514,8474
5860,8739
2123,8696
3895,6438
3557,4164
534,2710
1277,6955
3579,7895
5332,5587
2560,8670
8341,8863
4798,5653
3015,9250
3827,9128
5563,7213
4360,5427
62,621
6813,9946
2608,8337
3136,4292
6785,8652
3948,4170
1396,8717
7220,7826
3111,5925
1948,9230
5552,9683
2570,8984
9445,10239
3557,9425
2651,6879
7195,8708
4466,6203
4593,7476
5698,6475
7105,9946
818,4697
410,7346
786,3661
68,7582
3557,9775
3139,6818
1277,6150
3579,7090
4114,4216
6755,8786
5101,8821
1277,3117
4195,6275
1948,5042
3758,6274
3597,8800
5164,9520
4218,7198
9513,10127
676,4590
2016,6839
2966,8179
4745,7092
3869,9673
2780,5545
2907,6818
366,3610
4053,5818
3872,7692
952,3707
5711,6656
8197,10157
1220,4461
2118,3359
1598,8019
4265,7394
6942,7457
8717,8880
3557,5587
5895,6184
1401,10134
1277,1962
4730,8662
2245,2353
7193,8207
1718,9252
1964,6275
3146,7184
7067,9788
343,4538
3013,7594
533,8045
5070,8703
8179,8423
2988,3565
1838,7075
9264,9399
6215,7478
676,6818
363,2157
862,3790
522,6351
1730,6229
3015,4607
3192,10161
3279,5619
2878,5275
5082,5680
7275,9306
2499,8662
6306,9444
1757,8025
2617,6439
2987,5218
4580,7913
4301,8498
1526,4894
10214,10308
3898,5075
1563,1743
5327,5861
1409,7692
9468,9929
4306,5809
6665,7283
3791,10089
1277,4540
967,9976
518,2044
2835,8180
5471,8242
4108,8453
3579,8863
7702,8218
4090,7123
6712,7479
7680,9368
4843,5640
4681,6810
6310,9162
2943,8652
5061,7031
2757,9428
300,7419
3564,4798
3622,8186
3040,4798
3964,5671
4862,6821
1570,7394
2191,9956
5455,7335
5399,9655
5079,7987
3737,5665
186,1840
4798,8499
1131,6943
715,5567
350,716
3557,3977
1021,2641
1898,2914
4790,7103
9153,10052
2669,8426
6848,8814
6879,8127
6812,6905
6841,7643
2884,3884
4480,9506
4234,6821
3955,7406
3260,5861
7430,9169
1795,8801
5876,8654
2889,7611
3725,7883
6495,8137
676,5208
4908,9394
2389,6507
641,6907
1131,5788
145,2539
1439,4443
455,6902
8103,8107
823,4854
1511,9392
919,5316
4398,6821
5513,6508
4012,6785
3891,8710
3015,4875
3579,6903
6031,8568
2560,7678
8219,8440
9153,9247
9590,10002
5168,9856
1455,7955
765,7508
1931,7884
2203,6128
2640,6883
1683,4372
1796,7467
2357,3562
4540,9506
5464,9625
5964,9948
3015,5225
4596,9815
5866,7161
5432,10087
1451,1770
7201,8312
7524,7999
366,9839
2172,7165
1935,7252
7138,7963
502,2560
1754,4962
4525,8070
4270,7551
3991,8136
1131,8366
2960,7396
2156,9291
3801,5760
2206,8654
2925,8341
633,8089
1593,4455
5858,6115
3609,8973
5515,9159
3539,6699
5323,5956
6099,6177
1770,8474
2047,4810
6945,7137
2363,9742
4785,8532
5936,7876
2672,4081
366,5651
3843,4077
2669,10199
5274,8696
1356,9773
950,2669
4618,7079
4552,8711
8793,9977
2907,5826
3533,9486
74,8633
3744,7454
4895,6798
3,9921
4275,7090
2023,5513
2156,8486
7469,8611
3923,5884
8260,9864
4580,4693
254,4255
4891,6275
1338,2377
1234,1273
1426,1443
422,4778
143,9527
8696,8889
1695,5805
6342,8513
2326,2639
136,1940
2162,7900
2881,6833
818,1745
3228,4662
5432,8477
2605,5437
7,9639
3025,3579
7288,9330
1749,8670
1131,9789
6287,9930
297,9563
9779,10142
27,842
7101,9854
1738,5478
523,8593
8520,9952
5543,9597
4798,5279
2396,7141
3881,5607
2172,7433
5411,7199
2272,8014
3188,4108
5935,9828
3474,3913
6211,8191
366,4041
2966,8610
2164,7922
516,1356
5524,7261
2883,6855
2324,5171
3557,9051
9262,10158
4590,9837
3965,7533
3306,8651
5794,5809
2652,10113
1131,2568
418,6833
5666,6563
3804,5895
755,3974
3150,5105
4733,6358
7969,8105
1627,3903
6790,7467
3889,5444
3579,6716
3233,10243
2669,7434
6497,6841
3510,5798
8181,8900
1660,1757
1415,7588
2910,7496
1578,2856
3945,9109
5332,6286
3781,7200
3127,8662
1622,2404
6275,8310
878,5104
971,1131
2780,8554
3988,4268
2028,6475
1131,8179
2313,9842
8342,9383
4980,9217
3557,5213
1873,3154
8662,8799
3173,8256
2560,9719
4821,7652
7133,10034
7690,8639
6620,7971
7628,7761
3015,3883
2450,8046
4817,7883
715,7153
6683,9424
5007,7226
5864,6123
3448,4115
1452,6665
5894,7463
2172,9206
1567,4925
799,2313
4842,5846
570,3015
5394,6359
1163,9945
2434,10145
4593,8525
1868,5038
1131,3991
2185,3402
3272,7457
3611,7677
4798,8930
5259,7073
2494,4911
534,2954
1277,7199
3579,8139
1117,9950
31,8749
2894,8036
2398,7832
5197,9578
3361,10131
1360,5921
7056,9948
4848,8643
5963,8330
3969,5291
9488,10180
8459,9513
3259,6821
1757,6496
6275,6350
2607,2694
6240,8049
3562,3597
4346,7843
4148,7104
7387,9122
1845,8945
1563,10013
2490,3233
3682,5584
4420,8731
8654,9580
4798,8125
1131,6569
3557,10019
6535,6812
7653,10180
1087,4018
5510,7018
3227,6128
3015,8689
5071,10354
1830,1847
2148,6852
2884,9926
7221,7490
366,6887
772,1913
2353,6503
863,1277
3624,6703
328,1118
5460,9533
820,1580
1131,5414
1690,7098
4093,8844
2433,4927
4332,8860
2881,9224
2372,6903
2773,8001
5856,6500
2659,4681
131,954
3147,7653
996,6128
2372,10286
4177,8922
5815,9882
5954,7008
7568,7574
715,4388
1747,8736
582,4798
1433,6102
4695,6818
1298,9849
3579,9912
2861,7417
5474,9939
853,6200
1727,2792
2162,9136
265,2997
1753,7396
633,949
5856,8728
5460,8728
1876,3265
2841,5637
4737,5889
5989,8291
3711,5493
2651,5513
3645,7125
2313,9655
7165,8631
2560,9532
2092,7212
2713,3358
3120,7654
5945,8369
3644,3867
7317,8621
560,5143
3015,7079
3070,6786
9613,9746
1731,5893
8797,10126
5970,7086
3993,7434
6207,6275
1379,4687
2560,8377
113,4804
3186,4867
4461,5967
5082,5119
9476,9633
5825,8610
686,3942
4614,9215
5983,9950
3557,7254
2492,6930
4927,7460
3684,6275
1316,3557
3926,8814
282,2546
2623,9076
3215,6736
627,5964
6607,8996
336,2782
6779,7790
8864,10193
4819,6587
5450,9837
1842,6232
9731,9778
5381,5536
2669,8670
1277,3979
4443,7239
1358,2655
3799,7137
5032,10263
4655,8061
1016,9307
7311,8001
2473,5725
5987,9668
145,9199
4206,7676
3257,9190
676,8835
4501,4561
1788,2589
7145,9402
2775,9446
2881,3426
226,678
4416,4638
2487,9164
3579,7147
4329,6147
2560,7922
4441,6388
2548,6407
2916,8523
2673,5355
8717,10092
4861,8637
2986,3600
4854,5214
2925,9740
2584,9447
791,5940
5658,6702
3015,5469
1635,10237
3512,6275
8477,9100
4745,7149
6393,9551
3192,7990
1756,8662
1131,8610
876,8091
716,3672
5514,6549
4270,4762
4265,4418
1277,5402
3567,8991
3952,9556
1111,3420
2544,5860
2516,10228
6275,7586
8300,9938
947,5648
7146,8044
1327,5115
4945,10162
802,9431
76,6321
4441,5933
9356,9395
3866,5244
4282,5122
5871,10327
1570,1840
4617,7098
4987,5877
733,7759
4396,5409
2556,8472
3557,4839
4677,4870
6607,9614
5165,7842
1002,2672
3015,9925
2669,9288
1122,7692
2889,5090
2858,3525
1674,8205
2956,9695
4498,4531
1827,5414
793,7409
7341,9959
3721,4839
1448,2385
823,8749
4565,9136
6797,9337
3557,10100
1351,8868
2414,8365
1817,3945
5151,6981
3752,7535
5056,10127
3557,7067
2991,8376
2989,7549
1590,1687
2868,9474
7852,8569
66,7430
8063,8789
5415,7212
3321,6975
251,6429
5595,5867
2486,3895
2518,8314
2554,7971
80,8267
3543,9239
2053,4013
1182,6938
5437,7910
7376,8990
6598,8696
3441,4798
860,4443
146,5854
2009,2960
4875,10092
2669,5450
5967,8075
5117,9625
5442,5975
1729,4074
5860,7454
4177,9003
2669,8833
1659,5964
3959,6077
6228,8789
8535,10073
2155,9551
4925,9805
6267,8717
3115,5163
1131,2812
2318,4819
852,4151
1277,2637
5454,9368
1741,7467
4549,4795
344,2432
8654,9206
2217,7396
1434,10168
589,8652
3015,4932
814,4798
4415,4980
1925,6995
1519,5553
3015,8315
7122,7137
2669,7678
7780,8800
142,7559
2172,3839
3781,4061
7146,8662
2915,8084
7992,9622
1788,4630
6834,6855
6992,8195
1882,4265
6179,8846
2755,7048
