Taxi1,Taxi2
4730,4783
7195,7407
3384,9135
6622,7545
677,6197
6253,9368
2516,2909
6184,7319
4374,6841
220,5921
3599,9474
3945,4449
4530,7354
6462,6509
58,675
6312,9948
3418,4932
1613,4798
5964,8484
9140,10180
3579,5789
1301,9407
1796,9386
8544,8614
1044,8061
3372,7970
1660,3863
4037,10050
2886,4290
2669,6507
3557,6969
6239,7376
5057,6467
3842,9582
6834,8717
6478,7392
4401,4850
3439,6159
2195,4372
2307,4613
4115,8428
2372,5008
7919,9693
5741,7099
1969,8001
3963,4624
1289,8242
5451,6771
6576,7146
4143,9695
6132,10138
877,9237
1283,8427
2222,5414
5916,8793
6630,7382
2091,6651
3772,9193
1153,8354
2560,5409
5072,7125
2651,4773
3272,7335
6746,8496
772,8662
6056,8049
3977,8844
2924,3619
3015,5989
4730,7361
2144,6662
4842,7602
2173,5148
4819,6652
8179,10155
242,8847
2580,3028
8989,9206
1567,3648
85,8863
3911,7443
2975,3557
296,2667
77,7467
4867,6319
2654,3916
386,8976
1938,4500
1439,7785
3319,6750
2999,7334
4439,6781
8422,10263
8477,9970
1128,8832
7163,9704
4798,7653
1938,7883
4894,7361
8034,9400
4049,9255
5321,7428
1838,4269
3579,6862
7044,8661
4401,7428
6815,8609
6846,7922
4415,4882
4609,8131
2405,3562
8778,10083
5445,8403
1710,9187
2298,9357
818,4819
2888,6190
1931,7843
5169,6253
7137,8071
3617,6565
1277,2889
3579,3829
465,759
181,1000
5041,7007
6665,9015
7842,9580
1827,6739
1431,6739
875,8736
5225,7316
1798,1837
3819,6699
1654,8474
154,2560
4980,7485
6938,7861
744,3557
3579,7212
437,8510
1712,6200
5122,9066
3883,7623
5163,9821
84,6702
2286,8192
3155,4440
8390,9570
5219,5966
3228,9614
2282,4286
8639,10274
1674,6847
4248,9441
8114,8174
141,4203
3558,4830
3692,8028
2410,2751
517,518
1131,8325
2566,7428
4646,10241
2127,4348
3242,4035
8873,9165
2560,9865
2099,2300
4234,4820
562,9336
4798,6848
2406,9398
2241,4635
4980,6330
4990,7018
4544,8429
1492,6991
4332,8738
2448,5867
968,1329
3228,8459
2416,6329
1865,2254
6818,9206
5409,9072
2828,8717
2195,4640
1057,9665
1119,4127
3015,4379
2908,10174
4969,8019
3001,6201
676,3557
6643,9390
4590,4990
3155,10051
7091,7271
3277,5318
4056,8466
6903,7220
7056,8216
1659,4256
5528,6670
6361,7425
6087,8354
6142,8061
2909,3579
6233,8179
1131,7520
6888,9571
534,3100
9226,10168
3252,3918
4492,8215
6171,9930
1379,8753
968,3557
5321,5818
5107,6798
6905,9925
7008,7394
3765,8640
6254,8652
7195,7220
3678,9395
2209,5046
2295,4066
3162,3651
5627,6275
3015,6607
716,2932
3008,3184
2486,4765
1949,6812
3015,9990
4901,8800
2984,8425
4443,7922
4527,6115
2195,7218
416,8305
2857,5617
4598,8210
2172,5514
2284,5755
732,3815
792,3866
3531,5561
1299,5360
6275,6846
2187,5822
2471,5581
5652,7621
6022,8652
1469,9743
1407,8865
65,3537
2506,8019
4622,9735
7568,8525
4672,9098
2747,4698
6162,8662
1745,8860
4093,10145
2560,8255
838,3460
903,8019
285,9138
2491,3954
715,8722
1830,8409
1059,8532
7387,9618
842,3579
4760,8918
6630,7195
1336,7120
876,3163
4360,5012
1674,7115
7649,9803
8860,9952
7220,7411
2917,3015
2108,6818
675,2126
518,4394
5755,10351
523,2486
5101,9561
2393,3015
5836,9027
5930,8662
169,6869
415,10308
4682,7133
394,3015
946,9944
2997,7101
1579,4195
1605,9580
1130,6089
2880,6516
261,3425
667,4867
8077,8910
5431,8160
2568,4709
7387,8463
5866,8088
950,4401
3643,4997
3195,4807
3145,9575
4313,8175
1935,8179
1539,8179
1379,10176
9440,9830
3557,9360
5071,6312
3579,6675
7104,8525
2648,3133
4960,8925
230,4462
686,3015
5264,9336
183,3892
2640,6655
162,3015
3579,3642
5721,6579
4663,8180
561,1034
738,8840
2639,8682
1237,3303
650,5987
454,2665
89,1978
703,9785
985,8717
5436,7349
1329,6275
1277,6085
3579,7025
7433,7653
16,2439
4682,9361
432,1563
1827,9935
2450,2744
5552,8463
2138,8107
4686,5316
5584,7220
644,9555
4560,6897
6401,6688
1578,6198
1452,7779
3940,4937
4967,8941
392,1383
232,4134
6339,9193
2967,8339
3278,5757
1590,6208
8873,8978
5384,6785
6175,8038
4078,4120
8417,8927
1120,1563
2219,7133
875,7394
1131,5105
5854,9151
534,7101
837,4658
4171,9946
7685,8254
3579,5870
9408,9487
2428,4274
5325,8807
2894,5767
1099,3618
4112,6333
4798,10044
1938,10274
6436,8752
1713,5460
2487,4854
3452,7226
1277,8313
6561,9952
1277,1897
6275,7114
1712,1825
1170,7692
4418,6790
3671,5809
2257,5331
2353,5039
3077,5070
235,244
7805,8706
5866,6128
1948,7205
8367,8409
6309,10081
3066,4157
1569,4176
1236,8662
3939,7694
4801,9187
10069,10293
3557,7400
4990,5676
2127,6389
1881,2950
8847,9985
4745,9255
5423,8941
2560,5490
2620,3289
1935,9602
3557,4367
186,5613
2873,7118
7006,7161
8403,9944
2283,3869
877,3252
4578,7802
4798,5856
4736,4978
6477,7571
3557,7750
4338,7561
1931,9079
2862,6205
3801,8110
2154,4398
1775,7785
4638,4820
3162,3464
8956,10278
3672,8639
91,9109
3195,5075
4654,8736
6027,6961
6961,10020
2486,4578
7706,7922
6651,9040
6969,7629
5460,10297
768,2154
147,3756
391,6368
1614,7278
3187,8597
5879,9692
2393,7016
1729,7790
4401,7509
366,8001
9098,9580
674,6656
132,1943
942,994
4398,7211
3090,7883
2565,9193
3843,9810
5452,6622
4798,8084
6011,8306
4736,7206
3270,6538
8633,8662
4646,8444
1067,8987
8166,9950
3557,3562
5009,6052
2615,5523
2126,5332
3179,7551
3619,7823
1711,6056
3557,6945
7184,8348
5513,7248
1029,9634
6378,10170
6665,9446
466,4798
1768,3557
4316,7936
2425,8782
1277,6703
3579,7643
2731,5856
685,2627
4162,7469
1788,4963
3964,7484
3664,7192
3015,8998
1854,2550
1317,8761
9978,10100
353,9243
2070,7278
6681,10329
6989,8230
728,1950
2841,6401
5056,8850
4810,5411
5703,6217
6766,9878
2716,5174
5243,8676
2970,6222
1323,9680
8532,9303
6665,8291
4177,8881
3220,5616
1873,7114
5460,9842
9445,9987
591,1837
162,5861
1277,5548
1192,7130
3210,8311
3991,8876
1899,5302
1374,2448
118,9726
6656,7424
366,2658
1336,6128
1931,7469
1277,8931
1370,4958
1148,6831
5902,9436
8863,9258
3015,7843
1769,2977
8126,8965
800,9531
8274,8863
6032,8728
466,3993
6314,7660
2424,4369
151,2669
3915,6787
3015,4810
675,7550
1239,9578
9109,9664
6024,7332
5998,6111
5122,8692
3594,7146
3198,7146
428,4640
9067,9438
5526,7055
4277,4924
3446,4996
3015,8193
9567,9761
3557,8018
8080,8216
3743,4236
7118,9525
3968,6798
1509,8126
3061,10066
4428,7722
691,8433
2931,7741
751,2068
4343,5894
1563,1946
1466,4265
3876,6428
3902,5397
4862,8179
1216,7500
4891,6665
1837,6652
254,4645
6857,7656
2986,5169
5611,9206
3015,3655
1277,4743
2894,5580
5411,8394
2372,6407
2869,7213
5593,7122
1336,5323
1701,3758
8001,9212
8032,8525
3579,9066
157,1679
2669,6401
4947,6947
998,2295
683,7387
7519,9468
3145,6330
2610,2788
3818,9082
4850,7014
5430,9575
3045,6880
7716,9982
2573,9322
1830,3579
3781,9200
3530,5417
2669,9784
8354,9515
2473,9872
926,4112
83,2669
1770,8409
1948,3985
2292,4549
1788,6736
1535,2126
4580,7311
1409,3707
5149,9683
5108,7430
4265,5987
2809,6007
7506,8078
1131,7146
875,3019
885,4461
195,3260
2163,5078
1277,6971
2891,8291
2089,6849
5862,8801
1179,4184
4857,9282
2240,7018
4265,9370
1131,4113
2767,9164
1277,3938
1122,7033
1748,9939
967,2958
399,3440
61,7582
3982,9432
1466,10226
4190,10135
6745,9269
1521,7681
6347,8442
5316,6948
4633,7672
5089,8477
586,6649
5849,7411
2164,8312
2138,2927
2286,2825
1546,3015
5035,5208
1950,2876
2731,3441
6275,9505
1762,3579
2966,5967
4256,4689
7236,8725
5892,9740
1845,8717
1974,4401
3557,6408
1131,2958
756,3835
537,2973
2560,4498
2601,4499
4301,7091
2680,8764
4891,8088
758,8045
1909,3225
3609,9981
7193,9028
9247,9866
1689,5171
8256,8525
1277,6166
3579,7106
248,6253
5356,9356
7916,8834
4862,6569
1314,3015
5856,7427
3829,5002
1277,9549
5540,8884
841,10150
4256,9950
2353,6275
1864,3832
1741,4930
6968,10199
523,2112
1825,9539
3532,6886
5655,6363
5433,7482
8554,8717
5899,6723
1950,8487
639,5478
921,8574
2848,3221
8820,9398
4491,9443
234,7644
5533,8063
3821,3956
3157,4730
3938,5295
8723,9465
4831,6101
4862,5414
483,1932
1570,5987
5892,8935
5338,5343
5429,6959
3557,5603
2414,3868
2042,8426
8477,9409
2617,4227
3002,4038
2126,7373
1725,6275
1930,7461
3557,8986
4276,7919
2313,7199
596,2748
8775,10005
213,4647
6202,9511
9027,10226
4199,9392
3891,5075
2298,2380
1838,7091
1389,2569
26,9950
5232,10178
4470,7411
2393,4869
3298,7190
8485,8896
3879,6943
2984,9474
2974,8786
2017,6275
1016,7656
6750,8003
5475,6903
2851,9884
950,2872
10010,10144
2319,10023
1266,4798
1825,2318
3284,5979
1109,7066
7427,7464
1100,9232
952,2918
131,2954
2321,3653
5989,8063
951,9109
5082,9079
4705,6123
1248,9103
3557,4798
71,8538
4300,8289
3742,10213
320,2826
7063,8126
6784,8711
2240,7636
2226,10182
7382,10323
3619,9059
2463,2955
589,772
124,2133
6851,6900
1832,8750
5034,5251
2487,4480
3015,6851
147,7220
2234,6286
217,8713
7428,9163
642,7199
3883,9290
836,8196
5127,5415
6159,9009
2669,9597
83,8898
3450,10162
3192,9372
3531,8838
4446,5431
4716,7012
5614,8162
2190,7118
1111,2924
1598,9458
3225,8731
4844,5477
8545,10027
754,7790
6172,6211
3844,4050
1631,2401
4177,10117
825,9885
779,3124
6700,9713
3804,10286
845,4875
3372,8377
31,1918
2773,9546
8463,9621
4177,7084
903,1847
4638,7479
3557,7376
2955,9028
3015,9079
3089,5056
3111,8787
6134,10241
4859,6135
468,8308
2240,10214
5041,7869
488,8960
7055,10062
2669,5409
7146,9426
4040,6971
8391,8405
5593,9513
7205,10006
3259,3373
4367,8305
2574,9686
3756,4179
5316,10144
2281,5677
8139,10032
1443,4578
6083,6115
6952,8779
3440,4882
5207,8696
5797,9693
5895,6818
76,8053
1903,5502
2560,4311
483,5933
8045,8118
2157,7304
820,2320
4452,7073
8789,8801
1802,8833
6814,8496
4582,9775
1378,6785
4898,8291
1557,1832
2840,9963
6732,6911
784,6046
345,9382
2652,4250
3693,4954
3579,3886
8527,9740
5884,8507
903,4425
1837,8238
490,2566
3974,4415
7303,8605
3356,5534
4782,9055
2640,3866
978,5538
7428,7553
2753,6961
676,4419
8179,9407
545,5656
2580,8696
4414,8070
6484,9441
6093,9031
6062,7466
1762,2587
260,6426
676,1386
6770,8492
3802,5247
5075,6274
3557,5416
5921,7234
1277,1791
9310,9977
1724,3234
5490,8179
2560,9922
7730,8241
9122,9926
5075,9657
1627,3301
3557,8799
3301,4672
6883,7056
6286,9052
5360,5854
971,1684
286,7997
1277,5174
317,3146
3794,7988
31,6724
5284,6798
3114,8229
7653,8960
7806,9956
7475,10351
2525,7834
5409,5746
524,10040
3015,7469
1745,4461
7428,9781
6848,7220
7125,9972
3978,6762
9305,9983
5444,7430
10201,10306
5652,8133
2424,3995
1949,7674
483,7006
7427,10310
6310,9796
4870,8097
1112,7177
3579,6464
5525,6079
4630,8610
4224,7168
3040,5432
4895,9847
6617,8226
2849,6618
2448,6274
8234,8309
201,877
3413,8646
2756,6427
1570,8028
5460,8313
331,4333
7087,9838
2404,5221
3997,7916
1946,4343
382,6550
3780,7127
4652,9308
7163,8170
2321,9882
7019,8391
7790,8268
1909,4461
8044,9316
71,1935
4148,8462
3554,9975
5419,8662
154,7073
195,7074
1900,10010
1370,6812
4393,8266
4952,9950
1277,4369
623,3579
4260,8676
6908,8001
4084,10140
6202,8519
5667,5731
1395,2146
3144,8764
10011,10158
985,3968
3579,8692
3297,9760
8001,8838
1738,6649
2858,6680
2137,6166
7056,7118
1741,6166
4602,8790
1631,1864
2205,4580
6522,7184
5741,6619
6026,9232
2669,9410
2861,9580
1827,8569
1982,6228
5583,8662
1360,9857
2788,7789
2817,6275
35,8670
5432,5460
3154,9832
6275,6903
5332,8262
6669,6830
1409,3333
1316,3142
5894,7211
4552,4889
5584,9237
5548,6574
1131,6772
3301,6095
3237,4390
2653,8503
5392,9444
2273,2620
1557,2450
621,4980
3554,9170
538,3225
4645,8463
4793,4951
6474,6739
4699,5316
5602,6810
1377,7178
6324,10178
818,5494
6974,7062
2648,7378
4353,8062
3109,6275
6761,9398
4566,9109
5944,7678
6785,8294
8860,10009
2888,3832
2883,3488
861,4817
7430,8998
3672,8078
2172,4416
964,2286
3259,6219
3976,5079
6211,8207
3964,7728
959,5325
3903,9704
3373,6506
4467,5316
4372,8462
5986,9028
366,7440
6092,10178
2780,2959
947,7193
3099,4402
3959,9232
938,2943
3938,9109
690,2841
1340,6895
6696,7848
7604,9686
9937,9939
2771,8508
1131,5967
5606,9911
4367,8468
1776,7425
7378,7653
181,3903
2677,8092
5664,6883
4857,8103
5101,8463
1837,4668
5259,9049
1336,6372
2748,10187
1339,10053
1277,9175
2834,9207
2110,9930
2666,7933
4417,4798
740,2554
2209,3493
4012,6964
5316,8802
1359,5043
6128,8680
2603,6830
6863,8900
452,6059
6974,9640
3206,8786
2610,7220
9945,10180
8706,8737
1380,2887
3847,5584
113,5812
3993,5409
25,3713
3015,8437
820,978
1578,6255
6671,8326
5432,6883
1375,5172
4962,8654
643,5223
8045,10159
7360,9302
1133,2606
634,1727
1131,8195
4455,6379
2378,8001
3338,10029
169,3088
3765,5932
5105,7427
3587,6569
755,3185
9122,9739
839,1378
1131,5162
3015,3899
2053,5208
28,2856
8780,9975
2517,3622
1770,8303
4268,6903
2028,6841
533,1271
3015,7282
1277,8370
8149,9354
4350,9187
3944,7745
2237,3982
3512,8088
2292,4443
4193,4285
614,5582
5411,5605
1386,8313
8182,8713
3724,8910
7271,8829
4007,9198
325,8862
2383,7190
4275,9952
2969,6533
4337,4414
4177,7165
486,7467
8822,9046
1076,4300
1451,4177
1131,4007
4687,5924
9079,9611
845,1923
7193,10077
4801,6211
6420,7875
4059,5574
5014,7258
2433,6903
5788,6652
3745,7104
464,1450
3015,9510
5291,9229
4921,8198
7278,8845
8095,9067
3895,7048
3260,6308
6837,9102
985,3781
1277,7565
2012,7031
4624,6699
1513,3900
4422,9948
2416,5394
7378,9426
960,5414
358,650
392,5896
2567,5563
2267,5271
2205,4393
729,3037
6482,7598
4255,7741
5468,8717
4131,10149
8489,8590
3372,7653
3557,6652
6115,9467
6235,9569
2873,9403
294,3459
5211,10000
5392,5874
4686,7146
4218,5580
283,4798
469,1770
8789,9232
3557,3619
35,5450
1437,4413
1277,6410
1898,2556
2837,4461
8129,10125
71,4326
3270,6945
1271,3562
6785,8107
6902,8692
5045,8368
3579,7700
7485,8518
983,6313
7146,9052
179,4798
1741,5174
5936,6095
8766,9406
5160,6628
452,10060
8953,9232
7425,7686
947,10039
3600,5544
986,9213
5315,6916
14,3418
392,8474
1722,10035
3007,8413
4838,7516
944,9741
2009,2895
5400,8717
7389,9160
3965,7362
8717,9140
971,5148
1876,7469
1902,2274
8474,10136
1131,2397
1277,2222
2495,2788
8477,9653
3747,9354
6147,6665
163,6143
2085,4610
1935,8049
3896,8696
2282,5124
4980,6818
1773,3557
3118,5396
1277,5605
6695,8190
1220,5071
2173,10092
1777,10092
1958,2556
8408,8735
4599,7126
3143,7146
1309,2110
4545,10273
2205,8849
1580,6545
1863,2669
4528,5381
2270,3959
3015,4867
1554,4543
2098,5195
7987,8863
3535,10006
6150,9945
39,226
1570,2043
761,10010
732,5108
3815,6613
5895,8672
5766,5818
2414,6340
676,7428
4798,9564
789,4861
715,6632
1372,4687
4491,5849
979,8368
1750,4081
1277,1417
912,7146
3918,5987
2126,6812
4017,5966
1283,3117
3707,4986
3485,6105
6687,9022
2425,6879
4584,5259
969,6899
154,1088
3915,5689
967,10236
3677,6275
3557,8425
5823,6702
4697,9108
9179,9305
1674,1992
4578,5444
187,6863
5756,8863
5355,8519
749,5812
1277,8183
1616,7649
6779,8961
7904,9336
6772,7790
2487,8107
106,4430
1446,5925
9135,10137
4596,8652
3290,5987
2378,6659
454,5113
459,5457
3969,6275
6018,9021
473,2911
3563,4833
639,4112
3557,7270
1191,8789
4773,7009
1595,8650
3816,8662
2474,9750
2438,10093
3651,3899
1003,8738
4609,5854
2532,7476
2894,5586
6673,7380
197,4144
2313,2450
8474,8526
1745,2932
6576,7447
1378,7834
7484,10039
1368,7146
310,7993
5631,5727
7007,9885
4980,5208
380,5699
2672,5951
3673,8734
4798,9109
1770,7311
4848,8472
2673,9559
8683,9050
123,8517
2353,7137
1277,7378
964,2717
3949,7097
6657,9479
5444,6251
1738,6275
5368,7195
490,6998
5930,9150
6215,9511
4806,5213
5437,8463
2127,8487
1757,3292
1788,2605
394,3503
417,1043
1788,9021
8637,9055
2821,9807
8356,8813
4588,7205
2157,4165
1164,5407
1131,3015
1747,5987
2784,3509
418,864
3274,9560
3403,5998
3747,9972
8511,9101
3866,7220
4177,9556
1066,6003
6014,7693
4049,9556
5644,6662
1659,6517
1905,9956
1277,6223
3579,7163
5050,5923
3868,5014
398,2871
1747,2954
3278,4017
1745,2127
249,9164
2057,6563
4015,7693
154,5894
6814,9439
2146,5854
1750,5854
3644,8689
1707,2774
5545,9285
5478,8063
1423,3015
5077,6965
6818,10312
1027,3015
3260,5316
5944,7304
3227,9340
1746,1948
8182,9949
2883,3114
2671,5675
675,8225
7146,8865
5835,5856
1742,7841
7114,10081
2172,7425
1131,5243
1041,6481
3439,7883
5607,5625
3781,4614
4987,10081
6883,10333
5181,6914
5076,9372
74,6665
1409,2154
1443,7400
2126,7430
2193,8652
2532,5866
1131,5593
6193,9105
2588,9181
3015,4330
2655,3987
3579,6358
1466,8323
2560,7133
6657,7519
843,9098
4167,6528
7410,9446
2640,2955
8682,9871
2295,5172
3090,3915
1374,2318
1088,5896
1277,8801
8428,9200
214,2888
1277,2385
2450,5460
2854,10239
4156,9752
3163,4578
150,4566
2283,4007
2138,7790
1386,5711
2172,6620
3130,5569
631,3334
5429,6211
725,7133
1069,6943
2554,5409
1131,1405
2560,9361
2589,7847
4268,9562
273,2313
3579,5553
5970,9948
5070,7971
8991,9821
1667,4798
5419,5873
3210,7376
2164,5604
1119,6656
7220,8517
3015,6908
188,3114
6275,6797
9857,9935
1020,4398
2570,3259
3015,3875
3502,3993
2421,9552
6270,9836
6275,10180
265,8437
7651,7922
7713,8800
3752,7551
5875,6274
132,8847
1627,8001
1570,7467
1353,2514
3557,7083
6590,8471
5838,7146
5864,6115
3534,9543
6275,7147
3687,6375
3274,10178
2909,9491
3059,6052
6665,9584
7482,9806
4614,6011
4612,9348
5233,7746
1131,7016
3743,6684
1563,7427
4863,6715
6071,8845
2313,8679
4980,8054
3240,8315
8154,8923
6812,10011
7880,9852
1120,6857
1498,5497
5075,8291
6656,8717
149,6168
715,2607
5945,7393
742,6682
8061,9109
5038,8409
2889,4301
3114,6863
6808,9488
2883,10148
1336,4388
8454,8811
8860,10253
3390,5226
4847,8060
2295,6945
6144,7229
6868,7260
1768,7428
3015,9486
1580,8131
1327,9937
1788,8834
1423,3983
142,8730
6670,9904
6988,8493
5646,6171
7139,8662
5205,6428
105,2432
1781,4630
7006,9072
5244,5602
2498,7654
5798,6942
2596,4025
4177,9369
1503,8823
1025,5815
1257,5384
9101,9911
1131,6211
1563,6622
1277,6036
3207,5118
1531,7084
5108,9878
691,10076
3671,9948
498,9681
4672,5561
3321,9569
2925,9569
4382,5987
1794,4461
4569,8065
4008,9718
5438,8477
4844,9990
6274,8749
3419,9323
2103,5970
360,6714
4687,10006
8083,9756
2983,9924
5490,7886
3000,7649
39,657
3660,9385
2533,8183
322,9613
4995,7126
3128,6114
5153,8466
633,4779
2780,8814
452,6653
7520,7549
4208,6746
1309,1386
1780,6633
1374,1781
1563,8850
5928,8462
16,3090
1131,2023
128,9747
5990,9340
5389,7430
2089,8142
4396,9426
3773,10201
6204,6825
2806,7002
3993,6003
1370,7674
3015,4143
1869,2891
6669,8847
656,2669
4730,5515
4981,9298
3269,5191
2486,8717
2861,3676
6992,7056
6997,7400
3609,6013
4,8341
715,997
524,3681
1919,5637
2757,6736
2951,9985
1139,8680
3102,10154
3286,5545
617,9507
4688,8672
5409,9186
4134,7332
1386,8557
85,3984
6156,9386
2877,4559
865,6576
1827,3015
1949,4698
2570,7260
5674,9642
3745,6998
4911,7374
2716,7085
2669,7239
8533,9187
919,6812
9191,10096
8348,9407
1378,4882
1908,8080
3895,6942
3809,7922
5574,8657
779,3799
2499,5515
441,7187
2316,6562
157,1012
1179,4672
3861,5079
339,6910
7229,9197
6257,9818
273,2126
307,8126
3982,6537
4326,6347
403,7834
2154,4699
5822,9109
2085,6814
4798,9540
3133,5279
8189,8192
151,4580
4600,8801
6506,9741
1702,7049
1141,2286
4069,6132
3133,8662
855,1700
2857,8764
5880,10218
553,4745
1580,8749
8698,9008
799,1768
479,2352
3569,5028
1753,6233
2283,3015
667,5786
5925,6204
6983,8767
5892,10228
75,8126
3939,7190
1131,3446
2318,5453
2197,7378
31,4821
1078,10201
6579,8125
4179,5896
5956,8900
4798,8385
1224,10026
5582,6215
3297,8662
7104,9444
4267,4962
7935,9372
3150,9366
4609,8863
1552,2163
1956,6942
3045,5408
3082,10171
656,1059
1112,5274
4262,8001
1492,5495
244,6218
2019,7641
6988,7956
2669,5279
5121,6944
91,8605
6748,8469
4461,7837
333,8892
820,8256
3015,9299
23,7912
2669,8662
6580,9824
6585,10168
2199,3263
909,1131
3940,5856
7921,8511
2002,6132
7115,10333
818,4396
3490,4115
8670,9538
2399,9740
7199,8526
35,7922
3273,6332
418,490
667,8364
4578,9526
2181,5316
3557,9474
5854,10070
2986,6275
4143,8817
2873,5809
1746,4607
2923,5172
6510,8654
8179,8927
5593,8228
6945,7828
987,6275
1773,7184
1993,8648
3273,6682
3206,5460
183,4006
1277,9232
4047,6076
207,2148
2042,4376
2069,6199
825,4412
3579,7139
7146,8491
1234,9535
3099,3304
487,2138
8179,9277
7396,8639
4340,8957
2788,2853
4362,7026
3128,5927
4525,7956
4396,5856
1409,4813
2878,9162
6390,6643
2506,9556
5866,7397
1282,8421
2968,4891
4461,7382
2837,6128
7630,10159
4170,7206
3619,9547
658,9725
5386,6945
4990,6945
1838,3391
2610,6122
1366,4335
4609,7253
1775,8704
2295,4798
366,2154
6814,8260
2984,5774
8868,9098
4591,5169
3666,5579
9232,10314
1202,5809
235,358
2162,2175
3096,9398
7151,8030
5866,6242
5341,9804
4379,4697
3976,9942
4506,5970
8601,9693
4401,8428
1457,4049
760,8847
2138,7416
766,9793
3725,9542
3839,4194
691,2529
1700,7190
1724,5332
4869,7715
418,1913
3754,8028
7197,7624
2959,9285
3493,3557
4177,4189
2752,5774
1131,7447
778,9803
6299,9103
64,4798
1872,8613
4179,9897
2146,3520
4115,5940
4607,6402
1054,8920
3015,9567
3015,3151
938,4773
876,3895
6034,7115
2420,9357
4980,8835
7955,8363
3015,6534
4376,9660
3667,4245
3872,5431
5382,5617
5406,10175
5096,9949
2854,9060
1789,8736
2138,9644
2658,4984
5027,7146
6868,7691
6088,9980
2002,3367
4875,7506
2731,3742
7234,8980
6867,7466
3474,7987
5797,6798
203,7185
4473,9189
2997,7833
5547,6623
10,6790
4614,8670
2809,8536
4578,6761
660,4428
7205,7461
823,5358
1563,10086
1943,3137
5337,8476
3985,8876
1507,5990
6266,8939
1383,8398
225,7883
8126,9534
7883,9776
3148,4969
1219,9495
7079,8261
3919,4846
3557,10092
5319,7146
2531,9696
9336,9458
2997,8183
2519,5175
2560,8182
664,1514
5206,6680
4633,6818
2294,5996
9298,10105
5504,9528
6665,9560
2890,6781
3015,5729
7146,9109
4565,4590
950,3978
6459,8179
177,1776
6651,8349
6656,8693
2255,3008
4896,7578
1358,8876
7051,9222
17,9408
4401,6818
6682,6881
7114,7292
2721,5632
7382,8046
9186,9952
1351,4672
2089,2157
1409,8814
4619,5176
2687,3015
2711,8327
5013,8513
839,2053
505,2931
596,3049
7070,9622
6602,7302
98,2018
619,7382
6942,8124
4335,8800
5409,6234
4074,4329
674,7843
995,10113
6007,7092
3579,9985
3918,7199
1060,4092
5814,7451
3916,6372
6772,8652
115,9542
179,667
1543,6720
144,1612
1269,1987
8232,9505
5162,8205
6833,10059
1614,8815
3068,7968
2667,7624
9109,9778
4322,4781
3541,4216
5005,8221
3286,9359
1455,8004
762,3876
4932,8682
1823,6710
2012,8861
2905,9667
5460,8801
4875,5896
205,8654
3622,6275
7111,8468
2402,9046
3488,3831
5079,9109
380,6211
4924,8040
